0.4288, 0.0004527
0.4536, 0.0005612
0.4794, 0.0006114
0.5057, 0.0005696
0.5320, 0.0006233
0.5578, 0.0008424
0.5841, 0.0005589
0.6104, 0.0004664
0.6362, 0.0003835
0.6625, 0.0004389
0.6889, 0.0002821
0.7146, 0.0004776
0.7410, 0.0003895
0.7673, 0.0004787
0.7931, 0.0003152
0.8194, 0.0002719
0.8720, 0.0001893
0.8978, 0.0002257
0.9241, 0.0001712
0.9457, 0.0001306
