0,5.3254
0.05,5.1944
0.1,5.0635
0.15,4.9325
0.2,4.8016
0.25,4.6706
0.3,4.5397
0.35,4.4232
0.4,4.3106
0.45,4.1935
0.5,4.0875
0.55,3.9926
0.6,3.9113
0.65,3.849
0.7,3.8057
0.75,3.7752
0.8,3.7502
0.85,3.7245
0.9,3.694
0.95,3.6495
0.97,3.6195
0.98,3.5947
0.99,3.5338
1,3.0132
