-0.01179051934282671, 4.189990080203763
0.2740175019641822, 4.138844572537444
0.5840735693660566, 4.0958644765038885
0.8789187654778683, 4.056974066596812
1.1828631835953405, 4.020124234007915
1.47158432098258, 3.9894069916337105
1.7755411485402237, 3.9505142549566017
2.0794607477773535, 3.9177502305441303
2.3773679732514523, 3.8747732368706185
2.684299964090183, 3.8460942450445614
2.974474557157495, 3.8261018613384663
3.2828537989562108, 3.809169180224626
3.589702026073785, 3.7942797909940036
3.882839372982012, 3.7865440562271733
4.185069737175814, 3.7818703508226292
4.476676069402897, 3.776177907939017
4.7849839569206285, 3.7709919253323982
5.093425245920203, 3.7438447237774954
5.383680500348628, 3.7105734634980196
5.686112517945215, 3.672702566660022
5.9779825507759385, 3.6235984119018942
6.288082051218415, 3.573468151559595
6.596616411019269, 3.530999169343098
6.883921321046953, 3.4834283560361454
7.193952569568486, 3.4445340681790153
7.486325184726152, 3.3126922978482805
7.797994479350301, 3.0041346703470992
7.861470317006901, 2.8044248961291074
