14.051320128631033, 4.0272964798565845
37.259990879871964, 3.9838436087139177
65.58819493317117, 3.9459830118484676
97.85270479785737, 3.907691882417744
130.11819469635685, 3.8719819977193586
163.1704884080209, 3.8349814256328276
197.0112193225384, 3.8009922407120467
232.0327276431936, 3.7665727508029114
267.8423464887646, 3.7343042331487473
303.65245535124217, 3.7033263378607524
341.0371518738621, 3.6723483125288037
379.603932514371, 3.6443816418516177
419.35165389998673, 3.6164148736414665
459.88830250536256, 3.5927501149632346
501.2125716187474, 3.5699457061738054
543.3252779349857, 3.550152684550127
587.0128985893039, 3.531219947793274
630.7011725994978, 3.51400804085798
674.7827668467896, 3.4959356865009186
717.6837470269122, 3.4787238445876008
761.3713676812306, 3.459791107830748
803.8770675566286, 3.4382772238745227
844.8075264160093, 3.415042640140692
885.7373319195137, 3.3900872265853033
923.5155120182003, 3.358678961286977
955.387518340633, 3.323399316554969
977.4149216688297, 3.2790861280344883
990.386812561519, 3.2304716127128437
998.6342871179056, 3.1801366577015013
1004.5198801840786, 3.1298018977560886
1009.2245325051449, 3.0794672353436416
1012.7482440811045, 3.0291326704641595
